"continente","ano","pib_corrente","pib_taxa_crescimento","pib_per_capita","expec_anos_escolaridade","expec_vida_mulheres","expec_vida_homens","expec_vida_geral","forca_trabalho_ensino_basico","forca_trabalho_ensino_intermediario","forca_trabalho_ensino_superior","pib_gasto_educacao","desemprego_ensino_basico","desemprego_ensino_intermediario","desemprego_ensino_avancad"
"Fragile and conflict affected situations","2023","1906801170087.86","1.63334399584217","1828.70835941923","..","..","..","..","..","..","..","..","..","..",".."
"Heavily indebted poor countries (HIPC)","2015","667302120360.803","4.81618711096149","917.721459685355","9.04092979431152","63.6386672772648","59.6232811331448","61.6125477293904","..","..","..","3.57060992717743","..","..",".."
"Heavily indebted poor countries (HIPC)","2016","674512464051.689","4.44296838242349","901.324893112879","9.10249996185303","64.2490089798582","60.1156477598897","62.1619619402239","..","..","..","3.18867993354797","..","..",".."
"Heavily indebted poor countries (HIPC)","2017","724757996634.928","5.00347347755732","940.767399878295","9.16862964630127","64.6444946716711","60.4941834042859","62.5497604688077","..","..","..","3.63261497020722","..","..",".."
"Heavily indebted poor countries (HIPC)","2018","774607047567.848","4.19327692653373","977.279226207199","9.26723957061768","65.1210692416102","60.8193454328776","62.9475759474084","..","..","..","3.39011991024017","..","..",".."
"Heavily indebted poor countries (HIPC)","2019","803355942387.056","4.42098571652352","985.590876409076","..","65.5502310085652","61.171508576006","63.3380569471644","..","..","..","3.48333501815795","..","..",".."
"Heavily indebted poor countries (HIPC)","2020","811360288084.988","0.236251143945921","968.133367537043","..","65.0434797953821","60.5506923912996","62.7617201814617","..","..","..","3.5992249250412","..","..",".."
"Heavily indebted poor countries (HIPC)","2021","902263213997.82","4.19513247848164","1047.734015017","..","64.6772100830396","60.0161208871809","62.3027853999622","..","..","..","3.39587998390197","..","..",".."
"Heavily indebted poor countries (HIPC)","2022","981675388899.477","4.79636099899177","1110.1304329994","..","65.1996795260651","60.5628452633688","62.8432462611607","..","..","..","3.22449994087219","..","..",".."
"Heavily indebted poor countries (HIPC)","2023","1130472157492.99","4.41181392961016","1245.01965554275","..","..","..","..","..","..","..","..","..","..",".."
"High income","2015","49773105280474.1","2.32552627513027","36482.9965260467","16.4869594573975","82.4457407082381","76.7039407152852","79.4667073077168","40.9542392362757","64.0516794318314","76.1090037025429","4.88554000854492","5.27460688411367","5.86540804780375","6.50449760095718"
"High income","2016","50737236574099.6","1.8330409085689","36993.533269398","16.484130859375","82.6396998123272","76.8986279706365","79.6611923316402","40.8194576533551","63.9826184061217","76.128368702612","4.79266977310181","4.83523762818595","5.42107086317393","6.08307836395381"
"High income","2017","53336788717601.6","2.47631841025758","38707.9315420479","16.5190391540527","82.7019948845243","77.0728482888071","79.7827279432975","40.7476943623393","63.2353393043881","75.5786282676485","4.68990993499756","4.36979034702262","5.06602326337206","6.18756527156688"
"High income","2018","56684556889445.8","2.36999444408524","40958.3706534705","16.4803791046143","82.8041801385693","77.1805566587683","79.8872244357968","40.5493028046307","63.0325986612195","75.5407711803173","4.64929986000061","4.0415288794288","4.71097736255141","5.84788389898578"
"High income","2019","57218295248360.4","1.84582706522258","41188.7704617624","16.5253505706787","83.0380333981156","77.4255063349062","80.1270377077866","40.5797950787293","62.7502675605213","75.7213172227313","4.66005516052246","3.87721317054098","4.46505265282466","5.63496042941891"
"High income","2020","55791128824226.2","-3.91466926056485","40023.7382985043","16.5164699554443","82.1660939035753","76.3190294567103","79.1332543709208","39.4308305401642","61.3665265267968","74.8261678675241","4.86460518836975","5.13543912225793","5.72467272985093","6.74733247149589"
"High income","2021","62461025675219.6","5.58436815582274","44840.3585005322","16.5525493621826","81.7723440215323","76.0147740377251","78.7883989599385","40.072324712498","62.2643552133086","74.7604399404274","4.96000003814697","4.40223026246064","4.87454482429976","5.83493358946914"
"High income","2022","64444446480056.6","2.64158610536651","46165.6150408536","16.5778102874756","82.4354947175251","76.7803225025768","79.5021131471029","40.245888300047","61.854353812009","76.6019214349953","..","3.40276438743517","3.8594133364767","4.76413379663678"
"High income","2023","67653743404264.1","1.64416034202542","48220.0331638568","..","..","..","..","41.0049991604892","61.907956226322","76.7501349226568","..","3.28477930456447","3.68222223410255","4.45777310530007"
"IBRD only","2015","25838353087075.7","4.40453094782347","5541.33759395986","13.1387996673584","75.7284080204408","70.7336543980942","73.1540007584261","..","..","..","4.26428484916687","..","..",".."
"IBRD only","2016","26027770587219.1","4.55662192021697","5528.04543069571","13.2984199523926","76.0225687631755","70.9776361215575","73.4213080439374","..","..","..","4.17199993133545","..","..",".."
"IBRD only","2017","28745223958869","5.24165035492055","6048.21917294317","13.3037796020508","76.2870223689169","71.1659407984682","73.6432107719087","..","..","..","4.07527017593384","..","..",".."
"IBRD only","2018","30579316565085.1","4.93566542257318","6378.53885411053","13.1885795593262","76.5386004662979","71.4842672524427","73.9359811080562","..","..","..","3.99699997901917","..","..",".."
"IBRD only","2019","31246593993598.4","3.98398105981117","6465.81328082011","13.2577600479126","76.7314954787155","71.680592353848","74.1322283571087","..","..","..","3.8970000743866","..","..",".."
"IBRD only","2020","30103859045527.8","-1.4012044301338","6185.51925977404","13.4933795928955","76.1326723606191","70.8268011858182","73.382338481379","..","..","..","4.34224486351013","..","..",".."
"IBRD only","2021","35740404315658.1","7.62848296591747","7301.908085568","13.6933498382568","74.8578819112349","69.631856620271","72.1418529500945","51.3403247864145","56.8213254766578","70.7216756907031","3.88100004196167","10.7668163078254","12.0576561140995","14.0386524205457"
"IBRD only","2022","37733201523901.4","3.6016886245835","7681.29525722277","13.9425001144409","75.5641237370072","70.4650746326166","72.9350464590903","..","..","..","3.64703989028931","..","..",".."
"IBRD only","2023","38733043068564.9","4.44755675822329","7845.38536226529","..","..","..","..","..","..","..","..","..","..",".."
"IDA & IBRD total","2015","27987288576613.1","4.32675343024572","4484.4893837025","11.6470098495483","72.9489542745355","68.2375741119066","70.5236790616851","..","..","..","3.8869400024414","..","..",".."
"IDA & IBRD total","2016","28169507573194.1","4.45496451944591","4456.76020150655","11.748330116272","73.2476591290598","68.50223335255","70.8052133964315","..","..","..","3.81920492649079","..","..",".."
"IDA & IBRD total","2017","30960119365364","5.14241842009484","4837.06302141945","11.7520399093628","73.5264699382735","68.7040031428435","71.0422877811609","..","..","..","3.78976988792419","..","..",".."
"IDA & IBRD total","2018","32964096579686","4.89001452039273","5088.01277247711","11.7350902557373","73.7690785092658","69.0044849029311","71.3213944245514","..","..","..","3.71392011642456","..","..",".."
"IDA & IBRD total","2019","33722356189565.9","3.9791190559074","5144.37243935275","11.8017997741699","73.9767757081048","69.2021892468549","71.5254383692497","..","..","..","3.6067349910736","..","..",".."
"IDA & IBRD total","2020","32528587315534.1","-1.35543501142301","4907.28699204586","11.9697704315186","73.395063340744","68.415648066088","70.8217187712498","..","..","..","4.09100008010864","..","..",".."
"IDA & IBRD total","2021","38378968351134.2","7.38665926475153","5731.30618464805","12.0582704544067","72.3485080094784","67.4069736116557","69.7899671680861","..","..","..","3.69673001766205","..","..",".."
"IDA & IBRD total","2022","40566997900554.3","3.65354606149431","6006.27309700773","12.2045402526855","73.0157153527658","68.1477080020459","70.511910539194","..","..","..","3.57999992370605","..","..",".."
"IDA & IBRD total","2023","41559721641424.8","4.36322119501504","6094.02389348234","..","..","..","..","..","..","..","..","..","..",".."
"IDA blend","2015","1054056007822.38","3.74047100367632","1993.78936181267","8.48744964599609","62.0132846977366","58.8199779350323","60.3574818379658","..","..","..","5.04925012588501","..","..",".."
"IDA blend","2016","984095717018.772","2.08732977261732","1826.22694665161","8.42945957183838","62.12662286522","59.1036571678094","60.5640802440301","47.6818979787246","56.3012102954286","65.3046955248397","5.41499996185303","8.11114078256413","10.3498924849767","14.0976201711835"
"IDA blend","2017","967437544352.281","2.55579179719419","1760.54249485162","8.39723968505859","62.551813927584","59.316106482402","60.8795193391655","..","..","..","4.96308994293213","..","..",".."
"IDA blend","2018","1056914447272.39","3.84829204032468","1884.99739961197","8.50590991973877","62.7209033113047","59.5433356691015","61.0824741753045","..","..","..","3.03096008300781","..","..",".."
"IDA blend","2019","1077750148722.68","2.77073135741782","1883.54621067899","8.711350440979","62.921453053157","59.8396806767612","61.3385640483831","53.6715255526114","58.1677568828579","71.3614317429472","3.86800003051758","9.58277043435791","13.3437706650122","21.1192095313569"
"IDA blend","2020","1009467966729.65","-1.41574291758334","1727.91170329901","8.78660011291504","62.7722419720463","59.3650570770315","61.0116407687852","..","..","..","4.61899995803833","..","..",".."
"IDA blend","2021","1104603036389.8","5.16429410899273","1851.4710158931","..","62.4345146256622","59.0412909432014","60.6795925382356","..","..","..","3.32449996471405","..","..",".."
"IDA blend","2022","1183656384165.71","4.2154910324581","1942.51277029827","..","63.0021107732795","59.6664195320413","61.2838224440537","..","..","..","..","..","..",".."
"IDA blend","2023","1044015231915.96","2.52625690149301","1676.98958404833","..","..","..","..","..","..","..","..","..","..",".."
"IDA only","2015","1093640032209.07","3.09222401192028","1042.15535457657","9.28501033782959","66.2243297932359","61.782542107593","63.9578892057894","..","..","..","3.39406490325927","..","..",".."
"IDA only","2016","1156608800300.87","4.35951929288596","1077.4759697027","9.37975025177002","66.7782892959639","62.2517176272975","64.471642932639","..","..","..","3.25593495368958","..","..",".."
"IDA only","2017","1247733925328.46","5.25609876832121","1135.9391535687","9.44151973724365","67.1938425203167","62.63612064157","64.872728648715","..","..","..","3.53362989425659","..","..",".."
"IDA only","2018","1327890357838.68","4.7775026978655","1181.41399480963","9.58798027038574","67.5902023389682","63.0338532825077","65.277193059858","..","..","..","3.457279920578","..","..",".."
"IDA only","2019","1397670771530.98","4.96526418580667","1214.9263173816","9.67331027984619","68.0248951340772","63.3342539391448","65.6417933972898","..","..","..","3.44067001342773","..","..",".."
"IDA only","2020","1414559582470.64","-0.237845290364646","1201.23401871581","..","67.4704398097596","62.8327925430955","65.1059048304073","..","..","..","3.40899991989136","..","..",".."
"IDA only","2021","1535389926749.6","3.78918249767895","1274.07782915018","..","67.1679415857136","62.4170676855609","64.7477851426933","..","..","..","3.37276005744934","..","..",".."
"IDA only","2022","1651361994353.62","4.39591712669399","1339.94195382428","..","67.9097706071913","63.0083200586005","65.4160744865148","..","..","..","3.37885999679566","..","..",".."
"IDA only","2023","1786070910237.13","3.99814825826024","1417.34865873319","..","..","..","..","..","..","..","..","..","..",".."
"IDA total","2015","2147696040031.45","3.40935816047579","1360.96217666755","9.01340007781982","64.8284042417827","60.7796362776882","62.7517170614137","..","..","..","3.54653990268707","..","..",".."
"IDA total","2016","2140704517319.64","3.24436380993637","1327.72429067074","9.05547046661377","65.2384870933062","61.1894939806135","63.1656533152546","..","..","..","3.43478989601135","..","..",".."
"IDA total","2017","2215171469680.75","3.94568182094561","1344.21682075242","9.08493041992188","65.6595063546985","61.5193219425699","63.5411694581077","..","..","..","3.63261497020722","..","..",".."
"IDA total","2018","2384804805111.07","4.33260077222064","1415.58155009747","9.21897029876709","65.9828942826466","61.8625848406275","63.8811011969586","..","..","..","3.39011991024017","..","..",".."
"IDA total","2019","2475420920253.66","3.91940910668565","1437.01918707643","9.34636974334717","66.3429052740294","62.1644145902318","64.212406439716","..","..","..","3.48600006103516","..","..",".."
"IDA total","2020","2424027549200.29","-0.79299453521206","1375.88014891477","9.42965984344482","65.924117902692","61.6743083011667","63.7482483446558","..","..","..","3.72472500801087","..","..",".."
"IDA total","2021","2639992963139.39","4.43321143726286","1465.2729133797","..","65.6117721819941","61.2911950153777","63.400664245651","..","..","..","3.37276005744934","..","..",".."
"IDA total","2022","2835003428054.01","4.31029853089058","1539.29371688164","..","66.2975338801586","61.8948300672431","64.0489235208186","..","..","..","3.37885999679566","..","..",".."
"IDA total","2023","2828041013610.35","3.29631108462732","1502.11784608836","..","..","..","..","..","..","..","..","..","..",".."
"Late-demographic dividend","2015","18550881244486","4.69985991310821","8212.74329215127","13.8761796951294","79.1749846739898","73.0586759572623","76.0118482748951","..","..","..","4.47038984298706","..","..",".."
"Late-demographic dividend","2016","18593573738109.3","4.4722484999854","8180.74109097909","13.9166898727417","79.4615642773146","73.266451044335","76.256769207447","..","..","..","4.2590000629425","..","..",".."
"Late-demographic dividend","2017","20631078375844.2","5.30401396529471","9020.04276617454","13.9968700408936","79.7012065661061","73.3312029685913","76.3981391445548","..","..","..","4.25149989128113","..","..",".."
"Late-demographic dividend","2018","22623622462864.8","5.42417140935132","9837.55232050728","14.1511697769165","79.9607358306269","73.77774592454","76.7690000221466","..","..","..","4.13199996948242","..","..",".."
"Late-demographic dividend","2019","23050208314364","4.65099889123923","9976.98358578555","14.3141403198242","80.1480309544762","74.0232409624771","76.99116877036","..","..","..","3.94811999797821","..","..",".."
"Late-demographic dividend","2020","22531183291578.3","0.199854474511071","9719.11873198067","14.5341396331787","79.9899716999513","73.6678949514656","76.7204017296842","..","..","..","4.48300004005432","..","..",".."
"Late-demographic dividend","2021","26872794398412","7.44958400150686","11567.2202575024","14.7735204696655","79.5439792068599","73.4017054433508","76.3678172256091","..","..","..","3.98000001907349","..","..",".."
"Late-demographic dividend","2022","28062557325965.1","3.17751274112688","12068.2132845942","14.9585800170898","80.2033348790335","74.1591433334319","77.0981546763765","..","..","..","..","..","..",".."
"Late-demographic dividend","2023","28341396914858.3","4.18995021181887","12180.2442197888","..","..","..","..","..","..","..","..","..","..",".."
"Latin America & Caribbean","2015","5418289197382.29","0.407853687760664","8719.62575346093","14.4577903747559","77.716388906227","71.5611072034826","74.6119695820582","61.9659252208031","72.717650066092","81.751144593573","4.47038984298706","4.83103174563299","5.69905425528245","6.54209625384845"
"Latin America & Caribbean","2016","5283310849435.27","-0.334793597648641","8417.3721092089","14.5754804611206","77.7667162763123","71.4621405716253","74.579229732785","56.1289010979739","70.5864837198462","81.1298608839403","4.36420011520386","5.61023273061853","6.48869942601981","7.32486949236911"
"Latin America & Caribbean","2017","5866482345855.61","1.88982523332572","9256.11626423804","14.6111402511597","77.8311356725554","71.684746624652","74.7334925844235","55.9678505869853","70.3808911545906","80.9379184543291","4.46804499626159","5.40463134694021","6.60501997632073","7.70985676567491"
"Latin America & Caribbean","2018","5742638741431.28","1.57170629806997","8978.11590246576","14.6609897613525","77.9754046049822","71.7798986893433","74.8514979250988","55.2949048372933","70.6111991532114","81.0263655024718","4.46154999732972","5.42612579853329","6.59997715762214","7.67663096053889"
"Latin America & Caribbean","2019","5659965575492.01","0.718740959001622","8771.14453844381","14.6885099411011","78.1753096310993","71.9542848752468","75.0383482586595","55.0317553736029","71.00495156396","81.0174356124316","4.55534505844117","5.41945315787319","6.65171271564957","7.78561834182665"
"Latin America & Caribbean","2020","4804924789054.88","-6.64924567289505","7386.13505696924","14.6992597579956","76.5963131083609","69.6700321211445","73.0384695124212","48.688000827601","65.5635486424007","77.7002623575084","4.56253480911255","6.37582045091463","7.20952922468912","8.06114115916355"
"Latin America & Caribbean","2021","5578001135446.18","6.99679192745977","8516.30960050376","14.7379302978516","75.7006440475312","68.8040106136205","72.1484550673245","52.5240736935035","69.2573050521225","79.3263371425729","3.97350001335144","6.75475643513381","7.97514187654553","9.17048548005192"
"Latin America & Caribbean","2022","6341680448313.76","3.98793094722834","9618.70743198645","14.7343301773071","76.9303649828093","70.6491269881801","73.7525685276011","52.6332876929561","69.9627663966392","80.4908403143676","3.89409995079041","4.67221859624925","5.62850727996085","6.51844933756572"
"Latin America & Caribbean","2023","7094329636592.51","2.1530839544738","10681.7330935615","..","..","..","..","52.268735208656","69.8954992496329","81.0072892683934","..","4.32073285125723","5.0525422539133","5.73667699335854"
"Latin America & Caribbean (excluding high income)","2015","4634564315170.45","0.292573684049671","8297.30225777455","14.4086799621582","77.5188364136865","71.4741235293239","74.4722652708847","62.7224834697319","73.0449785579314","81.7467193423734","4.99870014190674","4.87829819598949","5.78344742080519","6.65892927370401"
"Latin America & Caribbean (excluding high income)","2016","4496975505130.54","-0.483657124690296","7968.02217920097","14.5606498718262","77.5895219152294","71.4144012704639","74.4717518016337","56.3771191961793","71.1156303952544","81.7036679879934","4.47721004486084","5.62796143382406","6.58121804153627","7.48040836968434"
"Latin America & Caribbean (excluding high income)","2017","5012883307321.98","2.01747161889023","8788.65434317749","14.615460395813","77.6934387049483","71.6341563650007","74.6428227846937","55.7726590940465","70.6435269681026","81.1339438635837","4.52686500549316","5.39631465224312","6.66043194517102","7.81540627390272"
"Latin America & Caribbean (excluding high income)","2018","4870399271215.6","1.56534077715564","8446.45505331899","14.6528701782227","77.8376911528529","71.7491756219769","74.771981077437","55.4394541083821","70.6390387966535","80.8578696461072","4.46154999732972","5.38946812245979","6.6078140701278","7.72270693463764"
"Latin America & Caribbean (excluding high income)","2019","4804547155275.13","0.665471963458231","8245.29566055528","14.6639995574951","78.0487616715669","71.919934875767","74.9619968743059","55.2190473680917","71.0692588174729","80.8520322454928","4.55534505844117","5.39944603553814","6.68972009382576","7.87259964969233"
"Latin America & Caribbean (excluding high income)","2020","4046822646872.37","-6.54268614832709","6882.22060784085","14.6659097671509","76.3643371379894","69.4976567303079","72.8363033190349","48.9633301868046","65.7017606062542","77.5570169204844","4.60385990142823","6.17129770905709","7.04145338817165","7.92369061046937"
"Latin America & Caribbean (excluding high income)","2021","4690738841614.13","6.8144664615359","7916.81292030137","14.6716899871826","75.4387418058245","68.5846960898502","71.907356144081","52.9165517110991","69.5401097704426","79.2011231270204","3.97350001335144","6.71908445134473","7.98679093716795","9.21615030086994"
"Latin America & Caribbean (excluding high income)","2022","5389510951677.69","3.87705264535334","9033.75537958903","14.6544198989868","76.7420485862062","70.5488543078417","73.6124458798336","52.8780773952826","70.1358747891728","80.3627318617633","3.91705000400543","4.60807987564217","5.5893775552257","6.50172116201095"
"Latin America & Caribbean (excluding high income)","2023","6050580948759.95","2.15125654423696","10070.4433755923","..","..","..","..","52.4375812043761","70.0116201249469","80.8311465085126","..","4.19281859113723","4.96980159599357","5.69269135683272"
"Latin America & Caribbean (IDA & IBRD)","2015","5194835549016.91","0.366253546005808","8577.804211342","14.4522695541382","77.6337336218994","71.4625458319867","74.5221420460803","62.1868204271842","72.8974808361657","81.8597230899208","4.4616949558258","4.83103174563299","5.69905425528245","6.54209625384845"
"Latin America & Caribbean (IDA & IBRD)","2016","5053700630074.01","-0.336265482915181","8258.39951873525","14.5758304595947","77.6831699325618","71.3637610094549","74.4890300491822","56.1289010979738","70.5864837198462","81.1298608839402","4.36360001564026","5.61023273061853","6.48869942601981","7.32486949236911"
"Latin America & Caribbean (IDA & IBRD)","2017","5631949735822.71","1.99124100567356","9110.90175054244","14.6096296310425","77.7588601516787","71.600742991402","74.6563796984316","55.9678505869853","70.3808911545906","80.9379184543291","4.46804499626159","5.40463134694021","6.60501997632073","7.70985676567491"
"Latin America & Caribbean (IDA & IBRD)","2018","5506072829643.66","1.67447248999927","8822.12438662919","14.6587295532227","77.9037600314016","71.7009995505624","74.7775148407287","55.2949048372933","70.6111991532114","81.0263655024718","4.46154999732972","5.42612579853329","6.59997715762214","7.67663096053889"
"Latin America & Caribbean (IDA & IBRD)","2019","5413987316641.17","0.717567356400423","8596.41766087618","14.6851301193237","78.1151509964335","71.8815210063691","74.9728405763696","55.0377307067036","70.9954116578708","81.0114881548076","4.51069021224976","5.42236209552537","6.65511651129943","7.78956822176817"
"Latin America & Caribbean (IDA & IBRD)","2020","4561296585538.66","-6.56698628427809","7183.58454333269","14.6954898834229","76.4981438346468","69.5517909985997","72.9299286815939","48.6880008276011","65.5635486424007","77.7002623575084","4.56253480911255","6.37582045091463","7.20952922468912","8.06114115916355"
"Latin America & Caribbean (IDA & IBRD)","2021","5310337203631.62","7.20083212845076","8304.28022515683","14.7346696853638","75.6395615251638","68.7226452749016","72.0773193689861","52.5240736935035","69.2573050521225","79.3263371425729","3.9467500448227","6.75475643513381","7.97514187654553","9.17048548005192"
"Latin America & Caribbean (IDA & IBRD)","2022","6045250902748.99","4.00758799340008","9388.72096989775","14.7296199798584","76.8288166165784","70.5333190291882","73.6438104178462","52.6332876929561","69.9627663966391","80.4908403143676","3.89409995079041","4.67221859624925","5.62850727996085","6.51844933756572"
"Latin America & Caribbean (IDA & IBRD)","2023","6772781697090.74","2.18032895637414","10439.5260704558","..","..","..","..","52.2320620561728","69.872161584839","80.9922622310366","..","4.32287634221163","5.05502710178941","5.73961094668693"
"Least developed countries: UN classification","2015","920864864683.309","2.68376430305715","968.123889466947","9.18957996368408","65.6711157716246","61.3826268906933","63.4904325810368","..","..","..","3.21799993515015","..","..",".."
"Least developed countries: UN classification","2016","936561647193.379","3.67436691389086","961.052941601299","9.29436016082764","66.2445109817941","61.8553652506122","64.0145221546141","..","..","..","2.91133999824524","..","..",".."
"Least developed countries: UN classification","2017","1025062467402.31","4.47817465594949","1026.5687075244","9.3502197265625","66.6307354688097","62.2521578968494","64.4095962549102","..","..","..","2.94685506820678","..","..",".."
"Least developed countries: UN classification","2018","1090417461003.23","4.55790080139364","1066.18135482911","9.4986400604248","67.0697579026527","62.6160478121984","64.8137975348856","..","..","..","3.19835495948792","..","..",".."
"Least developed countries: UN classification","2019","1150500716964.01","5.006065947411","1098.40753887349","9.578049659729","67.4954540899862","62.8757359595512","65.1510049897917","..","..","..","3.01300001144409","..","..",".."
"Least developed countries: UN classification","2020","1162019936698.84","-0.0670758300886405","1082.9929209144","..","66.9596472617239","62.3859809531658","64.6297215434214","..","..","..","3.24249994754792","..","..",".."
"Least developed countries: UN classification","2021","1266743958589.09","2.77217553498012","1152.85242267264","..","66.6224955114607","61.8879660032214","64.2104904857691","..","..","..","3.11049997806549","..","..",".."
"Least developed countries: UN classification","2022","1424615962242.83","4.63041795567753","1267.00441526421","..","67.3894936358626","62.5386987739846","64.9225785824994","..","..","..","3.21099996566772","..","..",".."
"Least developed countries: UN classification","2023","1504251159792.01","3.71887838954082","1307.65017453078","..","..","..","..","..","..","..","..","..","..",".."
"Low & middle income","2015","25326526306958.9","4.73674282188234","4214.45758022272","11.6032104492188","72.7274841839354","68.2247761038965","70.4162036569678","..","..","..","3.86400008201599","..","..",".."
"Low & middle income","2016","25586586836480","4.76143528665671","4202.3081380546","11.7087802886963","73.0285966281907","68.4877636351692","70.6978394514758","..","..","..","3.82523989677429","..","..",".."
"Low & middle income","2017","27933259327710.6","5.33999436113508","4528.2851864622","11.7161197662354","73.3110074519881","68.6731707222998","70.9271487311159","..","..","..","3.7605299949646","..","..",".."
"Low & middle income","2018","29703722066967.9","4.99018331620758","4754.57584654863","11.6989698410034","73.5602163017642","68.9815056784259","71.2136725409061","..","..","..","3.68176996707916","..","..",".."
"Low & middle income","2019","30424528245038.4","4.08539765236242","4810.52084108954","11.7656202316284","73.7665356855976","69.1725168193623","71.4132799918996","..","..","..","3.6067349910736","..","..",".."
"Low & middle income","2020","29491920680088.1","-1.18968667762738","4608.95487620396","11.9340400695801","73.2266820771143","68.4205839815039","70.7470227263572","..","..","..","4.00860977172852","..","..",".."
"Low & middle income","2021","34734957850217.4","7.4245459256278","5370.44444121979","12.0203104019165","72.2048235184431","67.4079450548065","69.7240843829629","..","..","..","3.69673001766205","..","..",".."
"Low & middle income","2022","36438640513559.9","3.8490251921765","5582.45257367253","12.1669702529907","72.8031284268149","68.1125684281295","70.3955870414692","..","..","..","3.54986000061035","..","..",".."
"Low & middle income","2023","37425214512640","4.51907320890876","5676.38961014368","..","..","..","..","..","..","..","..","..","..",".."
"Low income","2015","416120726145.318","-0.569703594123581","714.771564692477","8.77989959716797","63.9142824600275","59.5277842023921","61.6995184139706","..","..","..","3.2558000087738","..","..",".."
"Low income","2016","383741508244.759","2.02314722788807","642.048021882497","8.86639022827148","64.4997651560028","59.9783370835827","62.2142411499284","..","..","..","2.95843005180359","..","..",".."
"Low income","2017","401921089084.377","3.0386972177858","654.651268016387","..","64.9566969676114","60.3527794102101","62.623713909071","..","..","..","2.76899003982544","..","..",".."
"Low income","2018","418228093932.972","3.41613589314854","662.943016876892","..","65.4360568599751","60.6241563701524","62.9952039179532","..","..","..","3.32295989990234","..","..",".."
"Low income","2019","445278364305.202","4.23360610408281","686.357799279352","..","65.8182192951723","61.086942542278","63.4239909431004","..","..","..","3.38250005245208","..","..",".."
"Low income","2020","439782467036.046","0.344386863215163","659.290978844395","..","65.3677817543619","60.6139952110069","62.9545325364614","..","..","..","3.57650005817414","..","..",".."
"Low income","2021","466420564539.205","2.06974668577087","680.657477755926","..","65.0392368353743","60.0508558916715","62.4961095080066","..","..","..","3.94350004196167","..","..",".."
"Low income","2022","530578689814.764","3.73694196526743","753.954266799717","..","65.5602578485325","60.551356540327","63.0113103919239","..","..","..","3.73600006103516","..","..",".."
"Low income","2023","646797730009.09","3.00565474237618","894.622389496696","..","..","..","..","..","..","..","..","..","..",".."
"Lower middle income","2015","5083698600746.07","5.93364859554003","1856.92603274113","10.8602304458618","69.4526949044928","65.9105878519603","67.6255898011124","..","..","..","4.004634141922","..","..",".."
"Lower middle income","2016","5297558624291.54","5.69252436082309","1906.05841740326","11.0308704376221","69.7970647489843","66.3248659935423","68.0092878079906","..","..","..","3.92226004600525","..","..",".."
"Lower middle income","2017","5693069209502.07","5.45719053900642","2018.06133276216","10.9815196990967","70.1371970868896","66.6323058064352","68.3334812907","..","..","..","3.73499500751495","..","..",".."
"Lower middle income","2018","5979736767522.21","5.43893672180083","2089.07047033603","10.8044204711914","70.3685938266705","66.8809445068442","68.5763043724071","51.0908199253585","45.6637657773255","64.158123352668","3.66400003433228","13.3084894404739","16.0050130873104","24.6691182322159"
"Lower middle income","2019","6278114868365.95","4.05632316283419","2162.54888541798","10.882080078125","70.6156239259828","67.0480666715323","68.7796405170075","53.3014083273773","50.5622095700923","66.8598447117834","3.44067001342773","12.7426221746478","15.2518381439256","21.6396972076983"
"Lower middle income","2020","6081790240107.94","-3.58530943059182","2065.92318543948","11.0618200302124","70.2005814910849","66.419527277552","68.2446418156649","..","..","..","3.78944993019104","..","..",".."
"Lower middle income","2021","6894335373844.59","6.6513506094125","2311.12106091849","11.2020502090454","68.4977865274211","64.7145443910331","66.5328126185319","54.1844761529249","49.2271751368849","65.3993905308356","3.37276005744934","12.6749293007469","15.1747927681514","21.5369232240393"
"Lower middle income","2022","7341102945343.33","5.82230668120529","2430.52646293958","11.4033699035645","69.1739748688504","65.3528893932323","67.1969794891736","56.3495006153622","53.428003526365","68.5836300746823","3.24026989936829","11.2152228125423","13.2949842084243","18.4596952784152"
"Lower middle income","2023","7384750127842.02","5.29164725590208","2413.66026325337","..","..","..","..","..","..","..","..","..","..",".."
"Middle East & North Africa","2015","3201010427587.39","2.69041730604347","7266.6592292899","12.3584995269775","75.1422697461675","70.8328113995866","72.8895160840123","..","..","..","..","..","..",".."
"Middle East & North Africa","2016","3234258578074.41","4.35975377623123","7204.57374392984","12.3620300292969","75.5621963324125","70.9661631022304","73.1525218426913","..","..","..","..","..","..",".."
"Middle East & North Africa","2017","3372000244857.37","1.95724359651095","7380.40569942152","12.4448003768921","76.0860390277461","71.3682796440752","73.6097428540992","..","..","..","3.73344993591309","..","..",".."
"Middle East & North Africa","2018","3538057099135.22","2.26225934406503","7607.52262859622","12.5549097061157","76.1942839951013","71.6424458764646","73.8115171255443","..","..","..","..","..","..",".."
"Middle East & North Africa","2019","3549945029851.94","1.37834963889598","7501.9689641949","12.6700601577759","76.2464016210705","71.8622692653563","73.9591150111936","..","..","..","3.55897998809814","..","..",".."
"Middle East & North Africa","2020","3199081953495.53","-4.0232993723727","6665.21717740336","12.7600898742676","75.3216817035146","70.8125761574148","72.9497683319316","..","..","..","..","..","..",".."
"Middle East & North Africa","2021","3780277127064.96","5.57289085590358","7775.55195119201","12.8473997116089","75.0848683994328","70.6397964426998","72.745678008424","..","..","..","..","12.5840294262466","16.8295862084905","25.7523809200825"
